real imag
-0.1883629677 0.0053180795
-0.1882947453 0.0041237003
-0.1874384162 0.0034867028
-0.1883113704 0.0031864031
-0.1888471283 0.0033398994
-0.1874370926 0.0022068549
-0.1885607208 0.0023858050
-0.1877278981 0.0002346349
-0.1882909173 0.0005364484
-0.1888122559 0.0000000000
-0.1882909173 -0.0005364484
-0.1877278981 -0.0002346349
-0.1885607208 -0.0023858050
-0.1874370926 -0.0022068549
-0.1888471283 -0.0033398994
-0.1883113704 -0.0031864031
-0.1874384162 -0.0034867028
-0.1882947453 -0.0041237003
-0.1883629677 -0.0053180795
-0.1874829738 -0.0064216730
-0.1890347627 -0.0068237330
-0.1889840187 -0.0068812166
-0.1889029513 -0.0079624133
-0.1864072904 -0.0092929994
-0.1868345981 -0.0078670772
-0.1889852197 -0.0090795976
-0.1886438747 -0.0097377851
-0.1883034599 -0.0101228259
-0.1884350047 -0.0121525100
-0.1883750242 -0.0119148452
-0.1891730263 -0.0135713053
-0.1868271855 -0.0132878101
-0.1889342050 -0.0147087250
-0.1878929395 -0.0143354113
-0.1888274042 -0.0139380689
-0.1864348124 -0.0154205277
-0.1880229071 -0.0141778120
-0.1881366834 -0.0160563749
-0.1895468219 -0.0157547032
-0.1878876182 -0.0166461609
-0.1876650446 -0.0182504091
-0.1871175676 -0.0203851419
-0.1902346299 -0.0185034635
-0.1877653395 -0.0209922155
-0.1906607184 -0.0197511772
-0.1874628313 -0.0200735279
-0.1882379446 -0.0215085684
-0.1896295403 -0.0217015224
-0.1869112983 -0.0229943432
-0.1866606476 -0.0250737194
-0.1894542455 -0.0249901431
-0.1870579353 -0.0233112924
-0.1865165319 -0.0244680311
-0.1890101200 -0.0265265389
-0.1880652448 -0.0261379439
-0.1862070353 -0.0252410540
-0.1895559043 -0.0245316123
-0.1916263826 -0.0295352779
-0.1910324493 -0.0299409882
-0.1951336164 -0.0336854975
-0.2160624410 -0.0078858871
-0.1664728756 -0.0053633355
-0.1766356782 -0.0401828351
-0.1850345523 -0.0320147724
-0.2029981923 -0.0208880040
-0.1821340837 -0.0106934013
-0.1842975206 -0.0323271722
-0.1890933837 -0.0331444389
-0.1953290317 -0.0387435366
-0.1468140582 -0.0415042445
-0.1732270345 -0.0502253293
-0.1905391404 -0.0413596408
-0.1846421805 -0.0339720608
-0.1904800931 -0.0334792612
-0.1836059659 -0.0405231544
-0.1954493611 -0.0173542366
-0.1831585226 -0.0417456266
-0.2134138994 -0.0470901191
-0.1839342144 -0.0417396334
-0.1897562207 -0.0434126641
-0.1886027519 -0.0454618747
-0.1791312387 -0.0198378000
-0.1815193867 -0.0679890424
-0.1908822462 -0.0652880527
-0.1946564316 -0.0508696282
-0.1840203190 -0.0606739178
-0.1929526442 -0.0269221388
-0.1959679488 -0.0536558987
-0.1971869939 -0.0554314139
-0.1938449448 -0.0618009295
-0.1850158427 -0.0605795741
-0.1846935289 -0.0508719289
-0.1906838513 -0.0524070473
-0.2043986320 -0.0589455993
-0.1654138529 -0.0780311170
-0.1819361556 -0.0513344499
-0.1842112195 -0.0519976857
-0.1865370205 -0.0588367415
-0.1829586923 -0.0650386892
-0.1660756215 -0.0366119439
-0.1965449302 -0.0580401183
-0.1912477276 -0.0568336459
-0.1872273231 -0.0646481620
-0.1840983263 -0.0641740645
-0.1625732998 -0.0677836938
-0.1898847855 -0.0371480259
-0.1978796803 -0.0815232106
-0.1658536803 -0.0479277071
-0.1443410012 -0.0538062962
-0.1719000938 -0.0994683452
-0.1682493952 -0.0539839647
-0.1639334028 -0.0517041361
-0.1973939963 -0.0605360799
-0.2243431244 -0.0582342189
-0.2002398672 -0.0644025907
-0.2104465943 -0.0617991903
-0.1715605339 -0.0470742804
-0.2015074561 -0.0256543552
-0.1639965003 -0.0612629526
-0.2030962994 -0.0891724096
-0.1600782329 -0.0863218414
-0.1879487173 -0.0776010558
-0.2064481137 -0.0747637215
-0.1554253303 -0.0562356951
-0.1718242198 -0.0588353067
-0.2154697306 -0.0996289158
-0.1849236222 -0.0617264525
-0.1905785483 -0.0686425547
-0.1890763063 -0.0757102536
-0.1820238961 -0.0755449433
-0.2294016523 -0.0774665664
-0.2127347791 -0.0876007631
-0.1755091551 -0.0738353897
-0.1907533752 -0.0767217255
-0.1790699671 -0.0749570915
-0.1691398919 -0.1016066608
-0.1757148220 -0.1045767658
-0.1831674616 -0.0624400483
-0.1896718035 -0.0834110888
-0.1864726674 -0.0842524761
-0.1840863249 -0.0856006294
-0.1781297501 -0.0755642982
-0.2143982113 -0.1047212805
-0.1718376498 -0.0671826186
-0.1925516418 -0.0901632182
-0.1877863665 -0.0894460918
-0.1934017689 -0.1102939363
-0.1759628421 -0.0754375065
-0.1903025938 -0.0907535893
-0.1790682520 -0.0849629746
-0.1603793669 -0.1049640170
-0.1703641479 -0.1086202151
-0.2223611700 -0.0925998430
-0.2112247271 -0.0910160938
-0.1972163277 -0.0968232325
-0.2090253728 -0.0796459190
-0.1878450533 -0.1150906849
-0.1998030238 -0.0946452625
-0.1887537372 -0.0923673349
-0.1910543800 -0.0923328350
-0.1927404192 -0.0953632932
-0.1899074984 -0.1011735351
-0.1566802908 -0.1089836118
-0.2117385524 -0.0809505633
-0.1745826298 -0.0971251291
-0.1663825341 -0.1093774292
-0.2073027717 -0.0934672183
-0.2176053776 -0.0836862308
-0.2082976961 -0.1210818839
-0.1860358151 -0.1078614461
-0.2032028772 -0.1110862631
-0.1635019670 -0.1374131416
-0.2039940646 -0.0866957917
-0.2051189602 -0.1199909322
-0.1595783224 -0.0920965503
-0.2181408625 -0.1095739712
-0.1914224254 -0.1038289787
-0.1954083378 -0.1076556658
-0.2013786072 -0.1131002558
-0.1464565149 -0.0809516535
-0.2026834692 -0.1068125118
-0.1888405145 -0.1326933701
-0.2011758733 -0.0937872636
-0.1728073482 -0.1122182881
-0.2008789560 -0.1362311032
-0.1941757260 -0.1161534954
-0.1930391233 -0.1184961087
-0.2003985403 -0.1246767565
-0.1623861583 -0.1300851447
-0.1917862293 -0.1071807007
-0.1782417099 -0.1501491796
-0.1901931558 -0.0918354383
-0.1867809630 -0.1228560943
-0.1890592852 -0.1261827012
-0.1877448709 -0.1302309112
-0.1568158810 -0.1322991533
-0.1632157324 -0.0894791638
-0.1801236659 -0.0859266406
-0.1873144401 -0.1278255211
-0.1838292320 -0.1435252601
-0.1846483786 -0.1506364213
-0.1656490563 -0.1047471788
-0.1509772216 -0.1595879362
-0.1975783160 -0.1335292236
-0.1995392070 -0.1425781093
-0.1935761400 -0.1432094195
-0.1935133761 -0.1430439668
-0.1901643548 -0.1475983848
-0.1483304983 -0.1329178136
-0.1758261856 -0.1572016158
-0.1738118388 -0.1458453640
-0.1752135353 -0.1436512775
-0.1930407023 -0.1214110132
-0.1978036261 -0.1634918972
-0.1905984094 -0.1372085243
-0.1848623346 -0.1376383742
-0.1880005289 -0.1036270546
-0.1680408753 -0.1349623920
-0.2050126705 -0.1349590823
-0.1823377363 -0.1427721343
-0.1999319364 -0.1365188826
-0.1797063263 -0.1862516458
-0.2030679028 -0.1438180642
-0.2060551688 -0.1719846553
-0.1692197740 -0.1686663532
-0.1861697902 -0.1774536521
-0.2042454097 -0.1605682049
-0.1580411349 -0.1531182582
-0.1532824299 -0.1798201424
-0.2244202100 -0.1398365919
-0.2015199625 -0.1906602148
-0.1882189471 -0.1657236777
-0.1858056274 -0.1662441308
-0.1880900021 -0.1711829612
-0.1864305050 -0.1708426409
-0.1982545518 -0.1711895505
-0.2071095415 -0.1631326921
-0.2055864451 -0.1587748168
-0.1630051716 -0.1785687858
-0.1800290091 -0.1614229821
-0.1750677605 -0.1866390400
-0.1692751795 -0.1498108605
-0.1723448163 -0.1663798235
-0.1796875022 -0.1851531561
-0.1973761052 -0.2043317014
-0.1674073683 -0.1661955503
-0.1899465838 -0.2094125541
-0.1683845644 -0.1687650684
-0.1861452360 -0.1666001684
-0.2058946263 -0.1600557971
-0.1527596521 -0.1779250827
-0.1994407267 -0.1845487334
-0.1636722021 -0.1803341603
